symbol,entry_time,exit_time,entry_price,exit_price,direction,quantity,entry_prob,expected_mfe_atr,expected_mae_atr,risk_multiplier,directional_bias,session_quality,volatility_regime,trend_regime,market_state,pnl,pnl_atr,actual_mfe,actual_mae,actual_mfe_atr,actual_mae_atr,holding_minutes,exit_reason
TVSMOTOR,2025-12-22 09:40:00+05:30,2025-12-22 09:49:00+05:30,3725.0,3715.0,-1,1,0.6875386875650301,1.6910269012569428,0.3461330831887523,0.603148880745721,-1,0.4,2,1,2,10.0,0.6868476704261437,10.0,0.0,0.6868476704261437,0.0,8,Session stopped (bad day)
RELIANCE,2025-12-22 09:47:00+05:30,2025-12-22 09:49:00+05:30,1573.2,1573.1,1,1,0.7136809125598843,1.5289515932036724,0.37837349740129117,0.6392088748814508,1,0.4,2,2,2,-0.10000000000013642,-0.03386360141712925,0.0,-0.10000000000013642,0.0,-0.03386360141712925,1,Session stopped (bad day)
TITAN,2025-12-23 09:16:00+05:30,2025-12-23 09:29:00+05:30,3951.6,3949.4,-1,1,0.7218100713428727,2.46974984085234,0.6593865070284955,0.7925542261077356,-1,0.4,2,0,2,2.199999999999818,0.246839917365881,4.5,-1.800000000000182,0.5048998309757075,-0.20195993239030338,13,Absorption failure (stalled)
SIEMENS,2025-12-23 09:15:00+05:30,2025-12-23 09:37:00+05:30,3116.5,3122.4,1,1,0.794153728029002,2.424685913989836,0.48789770286308487,0.7419540287259722,1,0.4,2,1,2,5.900000000000091,0.4928581458571956,7.900000000000091,0.0,0.6599287037748865,0.0,22,Absorption failure (stalled)
LT,2025-12-23 09:15:00+05:30,2025-12-23 09:49:00+05:30,4091.5,4084.6,-1,1,0.8813002434999276,2.48027611036625,0.5520329798629874,0.7540362972139347,-1,0.4,2,0,2,6.900000000000091,0.9057700227239621,15.300000000000182,-0.40000000000009095,2.008446572127044,-0.052508407114443836,34,Profit floor hit
SIEMENS,2025-12-23 09:43:00+05:30,2025-12-23 09:49:00+05:30,3117.1,3118.0,1,1,0.7011105649741552,1.5771350764396916,0.38255059563005983,0.7261194216900915,1,0.7,2,1,1,0.900000000000091,0.09614564864745262,2.300000000000182,-0.09999999999990905,0.24570554654348462,-0.01068284984970616,6,Absorption failure (stalled)
TATAELXSI,2025-12-23 09:52:00+05:30,2025-12-23 09:55:00+05:30,5430.0,5469.0,-1,1,0.8057870397657989,1.4764920400481547,0.28640105431304375,0.6015474959770261,-1,0.4,2,1,2,-39.0,-1.6267795695916083,0.0,-39.0,0.0,-1.6267795695916083,3,Max loss hit
LT,2025-12-23 09:50:00+05:30,2025-12-23 09:57:00+05:30,4086.2,4087.8,-1,1,0.730961968633276,1.4963657154109753,0.3716475709034538,0.6918954966542472,-1,0.4,2,1,1,-1.6000000000003638,-0.2087471782329642,1.199999999999818,-1.6000000000003638,0.15656038367466382,-0.2087471782329642,7,Absorption failure (stalled)
TITAN,2025-12-23 09:30:00+05:30,2025-12-23 09:57:00+05:30,3948.3,3943.0,-1,1,0.8261630368026865,1.7366984598627346,0.4165957552940819,0.6746445024067075,-1,0.4,2,1,2,5.300000000000182,0.6133065735537063,12.300000000000182,-1.699999999999818,1.4233341235302719,-0.19672097642285916,26,Session stopped (bad day)
RELIANCE,2025-12-23 09:26:00+05:30,2025-12-23 09:58:00+05:30,1574.5,1576.8,1,1,0.6983098786076822,2.1965901404237234,0.526057950309577,0.7230846865184961,1,0.4,2,1,1,2.2999999999999545,1.0020798645470383,2.2000000000000455,-2.400000000000091,0.9585111747841624,-1.0456485543100134,31,Session stopped (bad day)
SIEMENS,2025-12-24 09:15:00+05:30,2025-12-24 09:21:00+05:30,3118.6,3135.0,-1,1,0.7657018200073736,2.3321235314812148,0.5023963234929881,0.730118537440486,-1,0.4,2,1,2,-16.40000000000009,-1.5428440053512604,0.0,-16.40000000000009,0.0,-1.5428440053512604,6,Max loss hit
TVSMOTOR,2025-12-24 09:21:00+05:30,2025-12-24 09:26:00+05:30,3686.0,3682.0,-1,1,0.7659513433778646,2.5282838257738134,0.3776480851507296,0.6042157998231145,-1,0.4,2,1,2,4.0,0.42895256121315667,4.0,0.0,0.42895256121315667,0.0,5,Absorption failure (stalled)
TITAN,2025-12-24 09:16:00+05:30,2025-12-24 09:29:00+05:30,3914.9,3924.4,-1,1,0.7240109864452613,1.9259558026523602,0.47428812106748036,0.700144889590304,-1,0.4,2,1,2,-9.5,-0.964161253498541,0.0,-12.5,0.0,-1.2686332282875539,13,Absorption failure (stalled)
LT,2025-12-24 09:15:00+05:30,2025-12-24 09:30:00+05:30,4068.6,4061.3,-1,1,0.8746002742055342,2.0216577961301696,0.4645059422708084,0.6904714569815689,-1,0.4,2,1,2,7.299999999999727,0.694571930242054,6.799999999999727,-2.0,0.6469985103624595,-0.19029367951837806,14,Session stopped (bad day)
TITAN,2025-12-26 09:15:00+05:30,2025-12-26 09:17:00+05:30,3908.5,3925.9,-1,1,0.7120223875283488,2.0123956493499224,0.46821992706516297,0.6788808190652884,-1,0.4,2,0,2,-17.40000000000009,-2.1390273737077337,0.0,-17.40000000000009,0.0,-2.1390273737077337,2,Max loss hit
SIEMENS,2025-12-26 09:18:00+05:30,2025-12-26 09:30:00+05:30,3104.0,3114.6,-1,1,0.7789924442421241,3.022331536260107,0.7255000857023661,0.7804486123662899,-1,0.7,1,1,1,-10.599999999999909,-1.6405850522507273,1.400000000000091,-10.599999999999909,0.21668104463690444,-1.6405850522507273,12,Max loss hit
TVSMOTOR,2025-12-26 09:18:00+05:30,2025-12-26 09:38:00+05:30,3670.8,3667.2,-1,1,0.7379396550737054,2.6507086250681695,0.4519868580204494,0.6515602090384842,-1,0.4,2,0,2,3.600000000000364,0.43784594502171065,8.300000000000182,-3.199999999999818,1.0094781510221975,-0.38919639557479246,20,Profit floor hit
LT,2025-12-26 09:15:00+05:30,2025-12-26 09:38:00+05:30,4049.7,4043.9,-1,1,0.7325214800033362,2.0386303921439595,0.4887158519373372,0.6975115332332605,-1,0.4,2,0,1,5.799999999999727,0.748459403721813,3.699999999999818,-7.100000000000364,0.4774654816846038,-0.9162175459354128,22,Session stopped (bad day)
TITAN,2025-12-26 09:24:00+05:30,2025-12-26 09:38:00+05:30,3931.9,3922.9,-1,1,0.6964546514684827,1.9483667965864988,0.3955314876996286,0.7305516323913956,-1,0.4,2,0,2,9.0,0.778033143352959,11.200000000000273,-1.099999999999909,0.9682190228392614,-0.09509293974313157,13,Session stopped (bad day)
TATAELXSI,2025-12-26 09:17:00+05:30,2025-12-26 09:38:00+05:30,5406.0,5404.0,-1,1,0.7176664048468934,1.3094938503418874,0.32397392281476406,0.6560271305686929,-1,0.4,2,0,2,2.0,0.08047348479492088,0.0,-17.0,0.0,-0.6840246207568275,20,Session stopped (bad day)
TITAN,2025-12-29 09:16:00+05:30,2025-12-29 09:22:00+05:30,4002.4,4001.0,-1,1,0.7400056779913168,2.017284618768216,0.5917969723900713,0.7216793755575136,-1,0.4,2,1,2,1.400000000000091,0.1498405825383281,18.0,0.0,1.9265217754926647,0.0,6,Profit floor hit
SIEMENS,2025-12-29 09:15:00+05:30,2025-12-29 09:23:00+05:30,3093.3,3092.1,-1,1,0.7760110226653204,2.350805004950329,0.4631096719525653,0.699965267482621,-1,0.4,2,1,2,1.2000000000002728,0.1463929546799596,11.300000000000182,0.0,1.3785336565693285,0.0,8,Profit floor hit
LT,2025-12-29 09:15:00+05:30,2025-12-29 09:28:00+05:30,4055.0,4053.3,-1,1,0.7732140198125168,2.370892893489616,0.6098633307270033,0.7643316376181771,-1,0.4,2,2,2,1.699999999999818,0.2717033936438002,9.5,0.0,1.518342493891987,0.0,13,Profit floor hit
TATAELXSI,2025-12-29 09:26:00+05:30,2025-12-29 09:32:00+05:30,5333.5,5362.0,-1,1,0.6825834913499257,1.5548246921267628,0.3694470351350496,0.6851808975895496,-1,0.4,2,0,2,-28.5,-1.5297351462086102,5.0,-28.5,0.26837458705414213,-1.5297351462086102,6,Max loss hit
LT,2025-12-29 09:29:00+05:30,2025-12-29 09:33:00+05:30,4052.5,4057.3,-1,1,0.8326244761372339,1.898894899670907,0.4307449970737597,0.7045755781182148,-1,0.4,2,2,2,-4.800000000000182,-0.621088547700145,0.0,-6.300000000000182,0.0,-0.815178718856433,3,Session stopped (bad day)
TITAN,2025-12-29 09:29:00+05:30,2025-12-29 09:33:00+05:30,3993.3,3995.4,-1,1,0.6867280302003651,1.6366910707506257,0.3779204794978518,0.6484022056108488,-1,0.4,2,1,2,-2.099999999999909,-0.14340649269368605,0.0,-4.5,0.0,-0.30729962720076914,3,Session stopped (bad day)
SIEMENS,2025-12-29 09:26:00+05:30,2025-12-29 09:33:00+05:30,3091.5,3104.3,-1,1,0.6851667519179531,1.5399923808157754,0.5010503890392296,0.7039420059083666,-1,0.4,2,1,2,-12.800000000000182,-1.292126072897491,0.0,-11.300000000000182,0.0,-1.1407050487298185,6,Session stopped (bad day)
SIEMENS,2025-12-30 09:15:00+05:30,2025-12-30 09:20:00+05:30,3057.8,3043.7,1,1,0.8091130696428784,2.2137032139219186,0.4841844727500481,0.7465519646363373,1,0.4,2,1,2,-14.100000000000364,-1.5087094719009038,0.0,-14.100000000000364,0.0,-1.5087094719009038,5,Max loss hit
LT,2025-12-30 09:15:00+05:30,2025-12-30 09:24:00+05:30,4012.3,4015.1,-1,1,0.7117203397810888,2.7990038443440803,0.4778267793117522,0.7183655935681618,-1,0.4,2,1,2,-2.799999999999727,-0.2933144879786878,0.0,-5.599999999999909,0.0,-0.5866289759574232,9,Absorption failure (stalled)
TITAN,2025-12-30 09:15:00+05:30,2025-12-30 09:24:00+05:30,3964.1,3962.8,-1,1,0.6809743177170345,2.1694205408592326,0.5633438081424332,0.7664780837619621,-1,0.4,2,2,2,1.2999999999997272,0.10915885285277782,1.900000000000091,-2.800000000000182,0.1595398618617933,-0.23511137537527838,9,Absorption failure (stalled)
LT,2025-12-31 09:15:00+05:30,2025-12-31 09:28:00+05:30,4068.8,4062.6,-1,1,0.808949596111653,1.9756313606371687,0.5365383851678686,0.7106838343307826,-1,0.4,2,1,2,6.200000000000273,0.7990421322130361,12.5,0.0,1.610972040752018,0.0,13,Profit floor hit
TATAELXSI,2025-12-31 09:31:00+05:30,2025-12-31 09:42:00+05:30,5203.0,5199.5,-1,1,0.7251613727517583,1.5868470590166823,0.28955755025408203,0.5763568706657016,-1,0.4,2,1,2,3.5,0.14280357126998103,11.0,-0.5,0.44881122399136897,-0.020400510181425864,11,Absorption failure (stalled)
TITAN,2025-12-31 09:35:00+05:30,2025-12-31 09:45:00+05:30,4013.4,4011.7,-1,1,0.702259141848106,1.8871646243618738,0.4548489599140826,0.7121719261676882,-1,0.4,2,1,2,1.7000000000002728,0.14972842876301423,2.400000000000091,-4.599999999999909,0.2113813111948177,-0.4051475131233772,10,Absorption failure (stalled)
SIEMENS,2025-12-31 09:15:00+05:30,2025-12-31 09:46:00+05:30,3040.5,3046.9,-1,1,0.7297993234591266,1.7697354437287838,0.5939856875159375,0.7983062004248502,-1,0.4,2,2,2,-6.400000000000091,-0.6983275183754016,0.0,-8.5,0.0,-0.9274662353423172,31,Time failure (hypothesis expired)
TITAN,2025-12-31 09:46:00+05:30,2025-12-31 09:48:00+05:30,4011.6,4028.8,-1,1,0.8095450653610968,1.7005984715299518,0.3790030455013297,0.7103467995102307,-1,0.7,2,1,1,-17.200000000000273,-1.7397480313294122,0.0,-17.200000000000273,0.0,-1.7397480313294122,2,Max loss hit
SIEMENS,2025-12-31 09:47:00+05:30,2025-12-31 09:48:00+05:30,3048.0,3046.5,-1,1,0.780639314442933,2.284871814194997,0.37695125463358936,0.8217554993295323,-1,0.7,2,2,1,1.5,0.20960824920312576,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
TATAELXSI,2025-12-31 09:43:00+05:30,2025-12-31 09:48:00+05:30,5201.5,5208.0,-1,1,0.7490233309188188,1.6475450631305877,0.3089112131158376,0.6452061513818076,-1,0.7,2,1,1,-6.5,-0.3151380352920829,4.0,-2.5,0.19393109864128177,-0.12120693665080112,4,Session stopped (bad day)
TVSMOTOR,2025-12-31 09:28:00+05:30,2025-12-31 09:49:00+05:30,3665.0,3648.0,-1,1,0.6903839127481316,1.6900582321777167,0.37476166511940207,0.6184124088657225,-1,0.4,2,2,1,17.0,1.3799286250934502,18.90000000000009,-9.199999999999818,1.5341559420156667,-0.7467849029917347,20,Session stopped (bad day)
RELIANCE,2025-12-31 09:35:00+05:30,2025-12-31 09:49:00+05:30,1547.2,1545.9,-1,1,0.7380583266701837,1.8555623596745736,0.4061890032802232,0.6377868526287452,-1,0.7,2,1,1,1.2999999999999545,0.3656806311034853,1.7999999999999545,-0.7999999999999545,0.5063270276817539,-0.22503423452521681,13,Session stopped (bad day)
LT,2025-12-31 09:29:00+05:30,2025-12-31 09:49:00+05:30,4065.0,4055.0,-1,1,0.8331592725980171,1.5572435245368752,0.4535364410589457,0.6849393809110538,-1,0.4,2,1,2,10.0,1.1314846361022453,11.300000000000182,0.0,1.2785776387955579,0.0,19,Session stopped (bad day)
TVSMOTOR,2026-01-01 09:17:00+05:30,2026-01-01 09:30:00+05:30,3743.1,3760.0,-1,1,0.7596691834561703,3.768447778631226,0.547434575732412,0.6810764478620251,-1,0.4,2,2,2,-16.90000000000009,-1.8874974901159292,0.1999999999998181,-16.90000000000009,0.02233724840371837,-1.8874974901159292,13,Max loss hit
LT,2026-01-01 09:15:00+05:30,2026-01-01 09:30:00+05:30,4102.3,4116.3,-1,1,0.7912128818058076,2.1080685118663363,0.5204038364839287,0.746299880394979,-1,0.4,2,1,2,-14.0,-1.679027895510923,2.4000000000005457,-14.0,0.2878333535162237,-1.679027895510923,15,Max loss hit
SIEMENS,2026-01-01 09:15:00+05:30,2026-01-01 09:30:00+05:30,3069.4,3077.6,-1,1,0.8609381016823652,1.9879199948188278,0.4633276939113185,0.6582929023777027,-1,0.4,2,0,2,-8.199999999999818,-0.9877117703850933,2.599999999999909,-8.199999999999818,0.3131769028050256,-0.9877117703850933,15,Absorption failure (stalled)
TATAELXSI,2026-01-01 09:24:00+05:30,2026-01-01 09:30:00+05:30,5222.5,5227.0,-1,1,0.7603847137316935,1.5081502138934881,0.2816602433112493,0.5941728171746455,-1,0.4,2,1,2,-4.5,-0.23669961324063613,0.0,-12.5,0.0,-0.6574989256684337,5,Session stopped (bad day)
TITAN,2026-01-01 09:15:00+05:30,2026-01-01 09:31:00+05:30,4042.0,4050.0,-1,1,0.6748274949372722,2.047438218162871,0.5277869504023424,0.7229052707335553,-1,0.4,2,0,2,-8.0,-0.7515215390919954,0.0,-10.900000000000091,0.0,-1.0239480970128523,15,Session stopped (bad day)
SIEMENS,2026-01-02 09:15:00+05:30,2026-01-02 09:23:00+05:30,3100.0,3098.0,-1,1,0.8172865311622817,2.6023624930499234,0.6419723624139072,0.8143223116892893,-1,0.4,2,2,1,2.0,0.3463152773232358,7.800000000000182,0.0,1.350629581560651,0.0,8,Profit floor hit
TVSMOTOR,2026-01-02 09:16:00+05:30,2026-01-02 09:26:00+05:30,3883.1,3867.3,-1,1,0.6875463466565158,2.5741766425873025,0.4283481108216181,0.6235180384193553,-1,0.4,2,1,2,15.799999999999727,0.6881671138934413,33.09999999999991,0.0,1.4416665487261544,0.0,10,Profit floor hit
SIEMENS,2026-01-02 09:25:00+05:30,2026-01-02 09:31:00+05:30,3097.2,3097.6,-1,1,0.7085851649827822,1.9406760704289658,0.4591153499500114,0.8163447059091552,-1,0.4,2,2,1,-0.40000000000009095,-0.05920615705401877,0.599999999999909,-1.400000000000091,0.0888092355809945,-0.20722154968903206,6,Absorption failure (stalled)
TITAN,2026-01-02 09:21:00+05:30,2026-01-02 09:33:00+05:30,3998.0,4004.5,-1,1,0.7025164040728459,1.9237252677235073,0.498517151974474,0.7311079011419804,-1,0.4,2,1,2,-6.5,-0.32506009492969035,0.0,-12.599999999999909,0.0,-0.6301164917098567,12,Absorption failure (stalled)
LT,2026-01-02 09:15:00+05:30,2026-01-02 09:34:00+05:30,4152.9,4157.0,-1,1,0.6811204501256056,2.230639769047913,0.5245469473068488,0.710496289376823,-1,0.4,2,0,2,-4.100000000000364,-0.39361016488622674,6.699999999999818,-7.900000000000546,0.6432166109115643,-0.7584195860002757,19,Absorption failure (stalled)
LT,2026-01-02 09:35:00+05:30,2026-01-02 09:40:00+05:30,4156.0,4157.4,-1,1,0.6593981415838279,1.5904316973410826,0.3969159706469977,0.6985161788972482,-1,0.7,2,1,2,-1.3999999999996362,-0.14199479281679342,0.0,-2.0,0.0,-0.20284970402404331,5,Absorption failure (stalled)
SIEMENS,2026-01-02 09:34:00+05:30,2026-01-02 09:40:00+05:30,3114.3,3106.5,-1,1,0.812693577397254,3.043273090487165,0.837689667130311,0.8693193071236518,-1,0.4,2,2,1,7.800000000000182,1.245043116521496,9.5,0.0,1.5163986675581969,0.0,5,Session stopped (bad day)
TATAELXSI,2026-01-02 09:27:00+05:30,2026-01-02 09:40:00+05:30,5207.0,5207.5,-1,1,0.685946460591472,2.0532871218699817,0.3565632974682563,0.6475480479262335,-1,0.4,2,1,2,-0.5,-0.044370691170926645,5.0,-7.5,0.44370691170926646,-0.6655603675638997,12,Session stopped (bad day)
RELIANCE,2026-01-02 09:31:00+05:30,2026-01-02 09:41:00+05:30,1585.5,1586.7,-1,1,0.6782239207989101,1.7609914813397936,0.44145574584457675,0.6514778912119242,-1,0.4,2,1,2,-1.2000000000000455,-0.29301639825384296,1.900000000000091,-1.099999999999909,0.4639426305685893,-0.26859836506599033,9,Session stopped (bad day)
SIEMENS,2026-01-05 09:15:00+05:30,2026-01-05 09:33:00+05:30,3111.6,3106.8,-1,1,0.8149222252532253,2.3724553836876496,0.5587035974786373,0.8055588328284277,-1,0.4,2,2,2,4.799999999999727,0.7027693969482133,11.099999999999909,-2.200000000000273,1.6251542304428221,-0.32210264026798935,18,Profit floor hit
LT,2026-01-05 09:15:00+05:30,2026-01-05 09:42:00+05:30,4170.2,4174.7,-1,1,0.8148107769061689,2.0718472202755214,0.5385290277107978,0.7127248177933979,-1,0.4,2,1,2,-4.5,-0.5193539943818326,6.899999999999636,-5.100000000000364,0.7963427913854347,-0.5886011936327856,27,Absorption failure (stalled)
SIEMENS,2026-01-05 09:36:00+05:30,2026-01-05 09:42:00+05:30,3092.7,3107.0,-1,1,0.9198611858420225,1.788898210449724,0.5521646176496474,0.7612382765113029,-1,0.4,2,2,2,-14.300000000000182,-1.925226478278663,0.0,-14.300000000000182,0.0,-1.925226478278663,6,Max loss hit
TATAELXSI,2026-01-05 09:31:00+05:30,2026-01-05 09:42:00+05:30,5331.0,5315.0,-1,1,0.7868442292235902,1.6787371220964113,0.3603635361488219,0.6109287638129529,-1,0.4,2,2,2,16.0,0.6884920404645519,24.5,0.0,1.0542534369613452,0.0,10,Session stopped (bad day)
TVSMOTOR,2026-01-05 09:36:00+05:30,2026-01-05 09:43:00+05:30,3882.9,3884.0,-1,1,0.7014774946261338,1.6806666198621605,0.3035101455904925,0.5543814943137538,-1,0.4,2,2,2,-1.099999999999909,-0.06256708727040777,5.099999999999909,-2.099999999999909,0.29008376825372756,-0.11944625751623772,6,Session stopped (bad day)
TITAN,2026-01-05 09:15:00+05:30,2026-01-05 09:43:00+05:30,4061.2,4059.9,-1,1,0.6816785916245164,1.9829607974259646,0.5893524752781455,0.7200009054678561,-1,0.4,2,0,2,1.2999999999997272,0.14169080696379158,6.399999999999636,-2.600000000000364,0.697554741975696,-0.2833816139276823,27,Session stopped (bad day)
LT,2026-01-06 09:15:00+05:30,2026-01-06 09:28:00+05:30,4156.7,4148.4,-1,1,0.7874741686418256,2.2096727017440476,0.44034740059194677,0.6752850189855896,-1,0.4,2,1,2,8.300000000000182,0.9688436778131883,16.699999999999818,0.0,1.9493601710216522,0.0,13,Profit floor hit
TATAELXSI,2026-01-06 09:18:00+05:30,2026-01-06 09:34:00+05:30,5371.0,5369.0,-1,1,0.7027877902933232,1.573156675627184,0.3751546152178149,0.6838972827493617,-1,0.4,2,0,2,2.0,0.10647493243727527,22.0,-2.0,1.171224256810028,-0.10647493243727527,16,Profit floor hit
SIEMENS,2026-01-06 09:15:00+05:30,2026-01-06 09:38:00+05:30,3086.3,3085.1,1,1,0.7423030205504088,1.7903776477486222,0.49776068455628597,0.7003894988196404,1,0.7,2,0,1,-1.2000000000002728,-0.2112636121915462,8.699999999999818,-5.800000000000182,1.5316611883883298,-1.0211074589256066,23,Profit floor hit
LT,2026-01-06 09:29:00+05:30,2026-01-06 09:44:00+05:30,4146.3,4155.8,-1,1,0.696737432159359,1.5033380762899808,0.3747189161266571,0.6537477563328683,-1,0.4,2,1,2,-9.5,-0.9083238620690686,0.0,-14.0,0.0,-1.3385825335754695,15,Absorption failure (stalled)
TITAN,2026-01-06 09:16:00+05:30,2026-01-06 09:44:00+05:30,4085.0,4090.0,-1,1,0.6941336337616023,2.065649601590367,0.545520192002879,0.7022891107046567,-1,0.4,2,0,2,-5.0,-0.4749972516208818,1.900000000000091,-8.400000000000091,0.18049895561594373,-0.79799538272309,27,Session stopped (bad day)
TITAN,2026-01-07 09:20:00+05:30,2026-01-07 09:38:00+05:30,4272.0,4264.6,-1,1,0.6892724101029062,2.007140739251881,0.5650922378338985,0.8037873314643557,-1,0.4,2,1,2,7.399999999999636,0.18062374893252725,26.699999999999818,0.0,0.6517100130403625,0.0,18,Absorption failure (stalled)
TITAN,2026-01-07 09:39:00+05:30,2026-01-07 09:44:00+05:30,4276.4,4270.6,-1,1,0.8134210982200751,2.0059369579051167,0.349504743748472,0.8474099478636696,-1,0.7,2,2,2,5.799999999999272,0.17415220562490322,6.399999999999636,0.0,0.19216795103438913,0.0,5,Absorption failure (stalled)
LT,2026-01-07 09:15:00+05:30,2026-01-07 09:59:00+05:30,4127.6,4114.5,-1,1,0.7338715461145903,2.372065981436152,0.4635094129741541,0.6967787464673757,-1,0.4,2,1,2,13.100000000000364,0.7984028718414691,30.800000000000182,0.0,1.8771609505890618,0.0,44,Profit floor hit
SIEMENS,2026-01-07 09:16:00+05:30,2026-01-07 10:01:00+05:30,3132.2,3118.9,-1,1,0.7728751598896824,1.8240264847835819,0.5576346247329015,0.7817045030087465,-1,0.4,2,2,2,13.299999999999727,1.4248774336457257,21.899999999999636,-3.300000000000182,2.3462267516422193,-0.3535410173707707,45,Time exit
TITAN,2026-01-07 09:45:00+05:30,2026-01-07 10:05:00+05:30,4272.9,4280.4,-1,1,0.8560642019233191,1.8506306034001452,0.3352242207177958,0.8150732634698269,-1,0.7,2,2,1,-7.5,-0.2804085456530424,7.599999999999454,-13.100000000000364,0.2841473262617292,-0.489780259740661,20,Absorption failure (stalled)
TITAN,2026-01-07 10:06:00+05:30,2026-01-07 10:15:00+05:30,4278.4,4294.0,-1,1,0.8478849932825945,1.7648471265682617,0.31358776716817977,0.7647075031746754,-1,0.7,2,2,1,-15.600000000000364,-0.7374100153232128,0.0,-15.600000000000364,0.0,-0.7374100153232128,9,Absorption failure (stalled)
TITAN,2026-01-07 10:16:00+05:30,2026-01-07 10:32:00+05:30,4296.4,4288.0,-1,1,0.7461948486996021,2.0714336512642477,0.42454323917371356,0.7905343260846552,-1,0.7,2,2,0,8.399999999999636,0.4901022940756463,9.699999999999818,-1.4000000000005457,0.5659514586349864,-0.08168371567930977,16,Absorption failure (stalled)
RELIANCE,2026-01-07 10:19:00+05:30,2026-01-07 10:36:00+05:30,1510.0,1502.6,1,1,0.6515010424578578,1.7837184350702422,0.40675024111226615,0.7072831415503279,1,0.7,2,0,1,-7.400000000000091,-2.0074103457765364,2.5,-7.400000000000091,0.6781791708704431,-2.0074103457765364,17,Max loss hit
TITAN,2026-01-07 10:33:00+05:30,2026-01-07 10:36:00+05:30,4285.9,4284.6,-1,1,0.9285887818450455,1.707552635857198,0.3890314476301242,0.7943676753242399,-1,0.7,1,2,0,1.2999999999992724,0.09297328712460194,2.899999999999636,0.0,0.20740194820112515,0.0,2,Session stopped (bad day)
TATAELXSI,2026-01-07 10:20:00+05:30,2026-01-07 10:36:00+05:30,5551.0,5546.5,-1,1,0.682496536182442,1.4843489383202906,0.3878757870542838,0.5447333047770678,-1,0.7,2,2,0,4.5,0.18603121437305553,9.0,-19.0,0.37206242874611106,-0.7854651273529012,15,Session stopped (bad day)
TVSMOTOR,2026-01-07 10:09:00+05:30,2026-01-07 10:37:00+05:30,3864.3,3856.6,-1,1,0.6993186317617175,1.629006850373334,0.44107182491912295,0.7046794108019592,-1,0.7,1,1,1,7.700000000000273,1.0160379928215546,11.100000000000364,-4.399999999999636,1.4646781454960034,-0.5805931387551054,27,Session stopped (bad day)
SIEMENS,2026-01-08 09:16:00+05:30,2026-01-08 09:26:00+05:30,3132.5,3137.8,1,1,0.7206786416066389,1.672618538248179,0.5279255470177145,0.7829455221138995,1,0.4,2,1,1,5.300000000000182,0.9582564216384367,19.90000000000009,0.0,3.5979816586045894,0.0,10,Profit floor hit
TITAN,2026-01-08 09:26:00+05:30,2026-01-08 09:38:00+05:30,4292.5,4286.7,-1,1,0.75311731362299,1.5973236727247666,0.3912213100113441,0.6746724685649422,-1,0.4,2,1,2,5.800000000000182,0.4481733800759993,13.699999999999818,0.0,1.0586164322484337,0.0,12,Profit floor hit
SIEMENS,2026-01-08 09:29:00+05:30,2026-01-08 09:39:00+05:30,3131.0,3126.2,-1,1,0.7168171574738056,1.5832650660759318,0.4854908643728217,0.7018080490148167,-1,0.4,2,1,2,4.800000000000182,0.5788877923870025,11.0,0.0,1.3266178575534973,0.0,10,Profit floor hit
LT,2026-01-08 09:15:00+05:30,2026-01-08 09:44:00+05:30,4165.0,4160.0,-1,1,0.7170380161475544,2.160902231419898,0.462747944712386,0.7337886368667249,-1,0.4,2,1,2,5.0,0.4196863750039959,9.699999999999818,0.0,0.8141915675077368,0.0,29,Absorption failure (stalled)
SIEMENS,2026-01-08 09:53:00+05:30,2026-01-08 09:58:00+05:30,3129.0,3131.0,1,1,0.6802683892227829,1.3674243082129656,0.37650304662120754,0.656583722781432,1,0.4,2,1,2,2.0,0.17615377020065726,2.0,0.0,0.17615377020065726,0.0,5,Absorption failure (stalled)
LT,2026-01-08 09:45:00+05:30,2026-01-08 10:01:00+05:30,4158.9,4161.6,-1,1,0.7821641880385649,2.5284392295937357,0.41166657073943624,0.6911522632822867,-1,0.7,2,2,1,-2.7000000000007276,-0.3637303603392113,0.0,-6.900000000000546,0.0,-0.9295331430889187,16,Absorption failure (stalled)
RELIANCE,2026-01-08 09:51:00+05:30,2026-01-08 10:11:00+05:30,1490.6,1492.0,-1,1,0.7046666964455918,1.561721705997013,0.4163394658186319,0.6898768567280357,-1,0.7,2,1,1,-1.400000000000091,-0.3990225869647963,0.6999999999998181,-4.2000000000000455,0.19951129348233335,-1.197067760894324,20,Absorption failure (stalled)
TITAN,2026-01-08 10:00:00+05:30,2026-01-08 10:23:00+05:30,4293.1,4289.1,-1,1,0.6776134402960994,1.5465473196624884,0.3548037538960323,0.6994843909096584,-1,0.7,2,1,1,4.0,0.39872122012224576,5.600000000000364,0.0,0.5582097081711803,0.0,23,Absorption failure (stalled)
TVSMOTOR,2026-01-08 10:13:00+05:30,2026-01-08 10:26:00+05:30,3833.1,3830.1,-1,1,0.6932404385818257,2.0073747173634224,0.3918000604121435,0.663581220550705,-1,0.7,2,0,1,3.0,0.2902029282294745,5.0,-0.900000000000091,0.48367154704912424,-0.08706087846885116,13,Absorption failure (stalled)
